,Geographic Area,City,Median Income,poverty_rate,share_white,share_black,share_native_american,share_asian,share_hispanic,percent_completed_hs
23030,PA,West Liberty borough,44167.0,22.1,95.6,0.0,0.0,0.9,0.0,91.2
23031,PA,West Mayfield borough,52885.0,16.2,94.2,2.7,0.0,0.7,1.4,91.5
23032,PA,West Middlesex borough,46103.0,16.6,96.9,1.2,0.0,0.3,0.3,89.8
23033,PA,West Middletown borough,50000.0,13.3,91.4,6.5,0.0,0.7,0.0,92.9
23034,PA,West Mifflin borough,50336.0,13.1,86.5,11.0,0.1,0.4,1.2,93.5
23035,PA,West Milton CDP,57019.0,3.0,91.4,4.9,0.0,0.1,3.4,91.3
23036,PA,Westmont borough,62500.0,9.3,95.9,1.0,0.1,1.5,1.4,98.7
23037,PA,West Nanticoke CDP,52176.0,6.8,97.5,0.3,0.1,0.0,1.9,83.0
23038,PA,West Newton borough,37712.0,15.5,96.4,1.7,0.0,0.2,0.9,90.5
23039,PA,Weston CDP,55917.0,11.8,96.9,0.6,0.3,0.0,0.3,98.2
23040,PA,Westover borough,42188.0,11.7,99.7,0.0,0.0,0.3,0.0,83.6
23041,PA,West Pittsburg CDP,37727.0,15.1,98.5,0.6,0.0,0.0,0.6,86.0
23042,PA,West Pittston borough,48090.0,12.8,97.3,0.8,0.0,0.4,1.5,92.7
23043,PA,West Reading borough,41978.0,8.4,77.6,8.6,0.3,2.1,18.3,87.4
23044,PA,West Sunbury borough,51250.0,3.4,96.4,2.1,0.0,0.5,0.5,95.7
23045,PA,West View borough,57150.0,7.6,96.0,1.7,0.0,0.5,1.0,93.1
23046,PA,West Waynesburg CDP,34016.0,25.0,98.2,0.2,0.2,0.0,0.2,69.1
23047,PA,Westwood CDP,48125.0,24.9,76.6,16.5,0.2,0.6,9.2,90.8
23048,PA,West Wyoming borough,55039.0,8.8,98.8,0.3,0.0,0.1,0.6,95.6
23049,PA,West Wyomissing CDP,59868.0,0.9,88.5,4.0,0.1,1.2,8.9,92.3
23050,PA,West York borough,40350.0,18.9,82.1,8.5,0.5,0.8,9.1,89.9
23051,PA,Wheatland borough,26087.0,24.5,76.9,17.7,0.2,0.3,2.5,90.7
23052,PA,Whitaker borough,38750.0,18.2,85.8,12.0,0.0,0.0,1.4,91.5
23053,PA,Whitehall borough,58523.0,10.2,91.1,3.7,0.1,3.8,0.9,91.9
23054,PA,White Haven borough,51776.0,14.4,97.6,0.5,0.3,0.7,3.2,91.4
23055,PA,White Mills CDP,56184.0,16.0,96.7,1.1,1.1,0.2,3.0,91.6
23056,PA,White Oak borough,53902.0,3.4,93.7,3.6,0.1,0.9,0.9,93.7
23057,PA,Whitfield CDP,72064.0,5.4,90.0,3.0,0.3,2.9,5.9,96.7
23058,PA,Wickerham Manor-Fisher CDP,62750.0,1.7,97.6,0.8,0.0,0.4,0.7,93.5
23059,PA,Wiconsico CDP,37125.0,16.2,97.3,0.4,0.1,0.5,2.5,81.4
23060,PA,Wilburton Number One CDP,46250.0,8.4,99.5,0.0,0.0,0.5,0.0,83.2
23061,PA,Wilburton Number Two CDP,41250.0,10.1,100.0,0.0,0.0,0.0,0.0,88.7
23062,PA,Wilcox CDP,44297.0,14.0,98.2,0.3,0.3,0.3,1.0,93.6
23063,PA,Wilkes-Barre city,30945.0,28.9,79.2,10.9,0.3,1.4,11.3,83.2
23064,PA,Wilkinsburg borough,32324.0,24.1,28.3,66.6,0.4,1.0,1.8,90.8
23065,PA,Williamsburg borough,40667.0,21.6,98.4,0.6,0.1,0.2,1.0,89.5
23066,PA,Williamsport city,35826.0,27.3,80.8,13.5,0.2,0.7,2.6,86.1
23067,PA,Williamstown borough,47313.0,9.0,96.9,1.5,0.1,0.8,0.5,87.1
23068,PA,Willow Grove CDP,68726.0,7.5,83.3,8.2,0.2,4.9,3.5,94.1
23069,PA,Willow Street CDP,59107.0,5.2,96.5,0.9,0.1,0.9,2.5,94.7
23070,PA,Wilmerding borough,23971.0,32.3,75.2,18.0,0.5,0.3,2.3,86.5
23071,PA,Wilmore borough,45833.0,8.1,100.0,0.0,0.0,0.0,0.0,96.9
23072,PA,Wilson borough,45267.0,11.3,84.1,6.5,0.2,2.1,10.6,90.3
23073,PA,Windber borough,33986.0,19.1,98.6,0.3,0.2,0.1,1.4,89.8
23074,PA,Wind Gap borough,38628.0,9.6,95.7,1.0,0.1,0.6,3.2,89.4
23075,PA,Wind Ridge CDP,50714.0,4.9,99.5,0.0,0.0,0.0,0.0,89.5
23076,PA,Windsor borough,38828.0,22.3,96.1,1.1,0.1,0.4,3.6,82.1
23077,PA,Winfield CDP,65000.0,4.2,97.8,0.3,0.1,0.8,1.0,86.8
23078,PA,Winterstown borough,53214.0,5.4,98.9,0.0,0.0,0.3,0.8,85.4
23079,PA,Witmer CDP,81439.0,5.7,94.5,1.0,0.2,2.2,2.2,84.4
23080,PA,Wolfdale CDP,50739.0,16.5,97.5,1.3,0.0,0.2,0.9,85.8
23081,PA,Womelsdorf borough,49770.0,5.3,92.5,2.8,0.0,2.0,4.2,85.2
23082,PA,Woodbourne CDP,140231.0,0.7,90.0,2.4,0.1,5.9,2.4,98.1
23083,PA,Woodbury borough,51250.0,6.9,98.6,0.0,0.7,0.0,2.5,93.3
23084,PA,Woodcock borough,53750.0,18.5,100.0,0.0,0.0,0.0,0.0,93.3
23085,PA,Woodland Heights CDP,55110.0,18.6,97.2,0.3,0.0,0.1,1.3,95.3
23086,PA,Woodlyn CDP,56734.0,13.8,85.5,10.6,0.2,1.3,2.3,89.9
23087,PA,Woodside CDP,149688.0,4.4,89.5,1.8,0.1,7.2,2.1,98.3
23088,PA,Woodward CDP,25417.0,22.8,98.2,0.9,0.0,0.0,0.0,84.0
23089,PA,Wormleysburg borough,53487.0,17.0,79.1,4.6,0.3,12.6,3.7,92.9
23090,PA,Worthington borough,38942.0,14.7,99.1,0.3,0.0,0.2,0.6,92.8
23091,PA,Worthville borough,50000.0,2.9,98.5,0.0,0.0,0.0,1.5,98.2
23092,PA,Wrightsville borough,46036.0,15.6,95.8,0.7,0.1,0.3,2.8,79.2
23093,PA,Wyalusing borough,40750.0,8.5,97.7,0.2,1.3,0.0,2.0,90.5
23094,PA,Wyano CDP,47875.0,16.3,98.1,0.6,0.2,0.0,1.0,85.7
23095,PA,Wylandville CDP,50568.0,8.9,95.1,3.6,0.0,0.0,1.0,79.9
23096,PA,Wyncote CDP,99583.0,12.0,79.7,13.6,0.3,3.9,2.8,93.2
23097,PA,Wyndmoor CDP,85244.0,4.6,75.1,18.8,0.2,3.3,2.5,91.8
23098,PA,Wyoming borough,48125.0,12.9,97.3,0.8,0.3,0.5,0.9,90.7
23099,PA,Wyomissing borough,73199.0,5.2,91.0,2.4,0.1,3.3,5.4,95.9
23100,PA,Yardley borough,79188.0,3.7,91.4,3.5,0.0,2.6,2.5,98.4
23101,PA,Yatesville borough,55781.0,5.2,97.4,0.8,0.0,1.0,0.5,93.7
23102,PA,Yeadon borough,51274.0,12.5,7.5,88.6,0.2,0.8,1.9,92.6
23103,PA,Yeagertown CDP,55108.0,9.7,98.3,0.9,0.0,0.4,1.0,69.7
23104,PA,Yoe borough,40893.0,20.1,90.8,4.2,0.5,0.3,4.3,86.2
23105,PA,York city,29025.0,37.3,51.2,28.0,0.6,1.2,28.5,76.5
23106,PA,Yorkana borough,47321.0,14.0,97.8,0.9,0.4,0.0,3.9,90.0
23107,PA,York Haven borough,42500.0,22.1,91.4,2.0,1.1,0.4,7.3,80.9
23108,PA,Yorklyn CDP,49921.0,3.6,84.0,7.1,0.3,2.4,6.9,93.6
23109,PA,York Springs borough,43750.0,34.7,70.1,0.5,1.1,0.2,46.1,62.0
23110,PA,Youngstown borough,48750.0,3.8,99.4,0.0,0.0,0.0,0.6,94.4
23111,PA,Youngsville borough,47578.0,8.9,98.2,0.5,0.1,0.2,1.0,92.7
23112,PA,Youngwood borough,42208.0,14.2,97.7,0.8,0.1,0.2,0.6,90.3
23113,PA,Yukon CDP,54635.0,15.4,99.7,0.0,0.0,0.0,0.6,87.3
23114,PA,Zelienople borough,42600.0,6.7,97.5,0.9,0.1,0.6,0.7,92.9
23115,PA,Zion CDP,71130.0,0.3,98.2,0.4,0.0,0.2,0.8,99.7
23116,RI,Ashaway CDP,83631.0,0.0,94.1,0.9,1.5,0.9,2.8,95.8
23117,RI,Bradford CDP,62888.0,7.5,93.0,1.7,2.4,0.2,1.6,70.5
23118,RI,Carolina CDP,83594.0,3.6,96.6,0.5,0.4,0.4,1.1,93.8
23119,RI,Central Falls city,29108.0,33.2,52.9,10.1,0.9,0.6,60.3,55.5
23120,RI,Chepachet CDP,78750.0,6.4,97.0,0.1,0.1,0.8,1.7,90.3
23121,RI,Clayville CDP,120875.0,0.0,93.3,0.0,3.3,1.7,1.3,92.4
23122,RI,Cranston city,59701.0,11.6,81.9,5.3,0.3,5.2,10.8,87.9
23123,RI,Cumberland Hill CDP,77164.0,4.5,93.6,1.2,0.1,2.9,2.6,91.9
23124,RI,East Providence city,51051.0,12.2,84.0,5.8,0.5,1.5,4.1,82.3
23125,RI,Foster Center CDP,64537.542857142864,1.5,97.2,0.3,0.0,2.5,0.6,73.0
23126,RI,Greene CDP,97500.0,6.7,97.1,0.8,0.2,0.6,1.0,91.2
23127,RI,Greenville CDP,72929.0,3.8,97.1,0.8,0.1,0.9,1.4,90.9
23128,RI,Harmony CDP,82857.0,1.4,97.2,1.1,0.1,0.8,2.0,86.7
23129,RI,Harrisville CDP,32260.0,16.3,97.3,0.2,0.1,0.2,1.7,89.3
23130,RI,Hope Valley CDP,69408.0,3.2,97.1,0.2,0.6,0.1,1.2,98.9
23131,RI,Kingston CDP,71786.0,23.3,85.3,5.7,0.4,4.0,6.2,96.0
23132,RI,Melville CDP,52024.0,17.7,72.4,8.9,0.2,6.1,11.8,95.7
23133,RI,Misquamicut CDP,70750.0,4.3,97.9,0.0,0.3,0.5,0.8,98.6
23134,RI,Narragansett Pier CDP,56711.0,14.5,95.1,1.2,1.3,1.0,1.5,92.8
23135,RI,Newport city,57218.0,15.1,82.5,6.9,0.8,1.4,8.4,91.9
23136,RI,Newport East CDP,61364.0,10.4,86.3,5.0,0.4,3.0,4.8,91.5
23137,RI,Pascoag CDP,51291.0,13.9,96.4,0.7,0.4,0.2,2.6,87.5
23138,RI,Pawtucket city,41789.0,20.6,66.5,13.4,0.6,1.5,19.7,78.4
23139,RI,Providence city,37501.0,29.1,49.8,16.0,1.4,6.4,38.1,74.2
23140,RI,Quonochontaug CDP,82917.0,5.9,97.0,0.3,0.3,0.0,0.3,95.4
23141,RI,Tiverton CDP,69054.0,6.8,95.7,1.2,0.1,1.0,1.7,89.4
23142,RI,Valley Falls CDP,58281.0,10.0,91.7,1.9,0.6,0.9,7.9,85.8
23143,RI,Wakefield-Peacedale CDP,64497.0,13.7,90.3,1.8,2.6,1.4,2.5,94.1
23144,RI,Warwick city,66044.0,7.0,92.7,1.7,0.3,2.3,3.4,91.3
23145,RI,Watch Hill CDP,80658.0,12.5,99.4,0.0,0.0,0.0,1.9,100.0
23146,RI,Weekapaug CDP,67639.0,6.7,96.5,0.5,1.6,0.0,0.9,100.0
23147,RI,Westerly CDP,58499.0,10.2,92.2,1.0,0.5,3.0,3.2,89.3
23148,RI,Woonsocket city,36420.0,25.0,77.7,6.4,0.4,5.4,14.2,79.2
23149,RI,Wyoming CDP,50568.0,0.0,98.9,0.0,0.0,0.0,2.6,89.6
23150,SC,Abbeville city,20440.0,38.9,46.9,50.5,0.2,0.4,0.9,79.5
23151,SC,Aiken city,55502.0,16.2,66.8,28.5,0.4,1.9,2.6,89.5
23152,SC,Alcolu CDP,23750.0,34.0,45.2,52.0,0.0,0.7,3.3,80.9
23153,SC,Allendale town,21918.0,29.8,12.8,83.4,0.2,0.7,2.8,75.4
23154,SC,Anderson city,30526.0,25.3,61.4,33.6,0.3,1.0,4.1,79.7
23155,SC,Andrews town,31173.0,37.5,31.6,64.9,0.5,0.8,3.6,81.9
23156,SC,Antreville CDP,27446.0,3.3,87.1,12.1,0.0,0.0,0.0,42.7
23157,SC,Arcadia CDP,30662.0,44.7,56.8,16.1,1.0,3.3,34.5,71.3
23158,SC,Arcadia Lakes town,73438.0,6.3,90.5,4.9,0.0,3.5,1.9,96.9
23159,SC,Arial CDP,32375.0,22.8,92.6,3.5,0.4,0.2,5.1,81.8
23160,SC,Atlantic Beach town,20000.0,52.8,29.3,54.5,0.9,0.0,16.5,84.0
23161,SC,Awendaw town,38500.0,24.7,40.9,57.7,0.0,0.3,0.9,80.6
23162,SC,Aynor town,32917.0,20.2,81.6,15.7,0.9,0.4,0.7,77.8
23163,SC,Bamberg town,38500.0,21.9,41.3,55.3,0.4,1.1,1.6,81.2
23164,SC,Barnwell city,22672.0,40.3,44.5,51.5,0.2,1.5,1.0,79.9
23165,SC,Batesburg-Leesville town,28750.0,32.5,49.5,46.6,0.1,0.7,3.6,77.8
23166,SC,Beaufort city,42630.0,20.7,67.1,25.7,0.3,1.4,6.7,89.7
23167,SC,Belton city,31778.0,18.1,80.7,16.6,0.2,0.3,1.9,78.4
23168,SC,Belvedere CDP,39381.0,22.3,66.8,26.2,0.3,0.4,6.0,80.5
23169,SC,Bennettsville city,27684.0,35.4,32.7,64.2,0.8,0.4,1.6,66.7
23170,SC,Berea CDP,31148.0,33.7,60.6,18.1,0.5,1.2,25.4,75.1
23171,SC,Bethune town,29063.0,21.0,87.1,11.4,1.2,0.0,2.1,83.6
23172,SC,Bishopville city,19824.0,50.1,26.2,71.3,0.3,0.8,1.2,78.0
23173,SC,Blacksburg town,25083.0,40.6,74.5,21.4,0.4,0.5,1.0,75.9
23174,SC,Blackville town,22413.0,35.9,19.2,78.0,0.2,0.1,3.4,75.0
23175,SC,Blenheim town,34250.0,9.5,56.5,37.7,1.9,0.0,0.0,88.8
23176,SC,Bluffton town,64287.0,10.2,71.4,16.2,0.3,2.0,18.8,92.7
23177,SC,Blythewood town,86923.0,2.3,69.8,27.0,0.4,1.0,2.8,95.3
23178,SC,Boiling Springs CDP,64821.0,6.8,81.9,10.4,0.3,3.7,4.3,90.6
23179,SC,Bonneau town,33438.0,26.3,83.6,12.3,0.2,1.4,1.6,77.5
23180,SC,Bonneau Beach CDP,41528.0,24.4,88.4,8.6,1.2,0.0,1.1,81.8
23181,SC,Bowman town,29844.0,16.9,28.8,69.7,0.0,0.1,1.8,82.7
23182,SC,Boykin CDP,92102.0,0.0,80.0,6.0,0.0,0.0,16.0,100.0
23183,SC,Bradley CDP,39787.09283819629,38.3,66.5,33.5,0.0,0.0,1.8,80.6
23184,SC,Branchville town,42407.0,23.1,51.4,45.7,1.1,0.2,1.6,84.8
23185,SC,Briarcliffe Acres town,90417.0,10.3,95.8,1.1,0.0,0.7,1.1,97.7
23186,SC,Brookdale CDP,19379.0,42.8,0.8,98.1,0.1,0.2,0.7,78.2
23187,SC,Brunson town,29464.0,23.0,56.5,42.1,0.2,0.0,0.9,87.0
23188,SC,Bucksport CDP,24196.0,31.3,8.0,90.2,0.0,0.0,1.9,80.0
23189,SC,Buffalo CDP,22679.0,30.8,84.6,14.1,0.1,0.2,0.6,81.0
23190,SC,Burnettown town,34865.0,21.7,78.3,14.2,0.6,0.7,6.4,82.4
23191,SC,Burton CDP,44697.0,14.7,48.1,43.1,0.4,1.3,9.9,83.9
23192,SC,Calhoun Falls town,26488.0,23.7,44.0,53.1,0.5,0.0,1.2,69.5
23193,SC,Camden city,41351.0,18.2,62.2,35.1,0.2,0.7,2.4,84.9
23194,SC,Cameron town,38750.0,18.4,63.2,33.7,0.0,0.2,1.2,89.4
23195,SC,Campobello town,36458.0,23.8,86.7,9.4,0.0,2.2,1.6,82.2
23196,SC,Cane Savannah CDP,48125.0,18.0,60.8,35.7,0.4,0.2,1.3,91.8
23197,SC,Carlisle town,23056.0,24.4,8.9,87.8,0.0,0.2,0.0,78.4
23198,SC,Catawba CDP,26583.0,42.0,78.5,17.1,1.4,0.3,3.4,67.3
23199,SC,Cayce city,43452.0,23.3,68.0,25.1,0.4,1.9,4.3,89.5
23200,SC,Centerville CDP,46930.0,9.3,83.3,13.3,0.2,1.1,2.7,86.6
23201,SC,Central town,26212.0,37.4,75.8,15.3,0.2,3.3,5.1,88.4
23202,SC,Central Pacolet town,20000.0,32.3,93.1,4.2,0.0,1.9,0.5,59.1
23203,SC,Chapin town,52639.0,5.7,83.1,11.7,0.3,1.3,5.2,93.0
23204,SC,Charleston city,55546.0,17.8,70.2,25.4,0.2,1.6,2.9,93.6
23205,SC,Cheraw town,23838.0,32.4,40.2,56.0,0.8,0.6,1.1,74.4
23206,SC,Cherryvale CDP,31250.0,21.3,35.9,56.5,0.6,1.3,4.2,65.5
23207,SC,Chesnee city,19516.0,34.9,66.0,27.1,0.6,0.2,4.4,62.3
23208,SC,Chester city,21003.0,41.7,31.9,65.5,0.3,0.2,1.2,77.5
23209,SC,Chesterfield town,34250.0,29.0,59.4,38.1,0.2,0.6,1.6,73.4
23210,SC,City View CDP,16199.0,65.4,48.0,28.0,0.6,0.1,33.4,55.1
23211,SC,Clarks Hill CDP,38523.0,23.5,18.4,78.5,0.0,0.0,0.0,63.0
23212,SC,Clearwater CDP,30123.0,33.0,69.6,16.3,0.6,0.2,13.6,83.0
23213,SC,Clemson city,34700.0,39.8,79.1,10.3,0.1,8.1,2.2,96.4
23214,SC,Clifton CDP,23333.0,28.4,91.7,5.4,0.0,0.9,0.9,71.5
23215,SC,Clinton city,29342.0,36.4,59.4,37.0,0.2,0.6,2.2,75.6
23216,SC,Clio town,41250.0,29.2,26.9,64.3,7.9,0.0,1.1,79.4
23217,SC,Clover town,45173.0,22.6,76.5,19.2,0.5,0.6,4.4,86.5
23218,SC,Cokesbury CDP,39787.09283819629,8.5,24.2,74.9,0.0,0.0,0.0,63.7
23219,SC,Columbia city,41260.0,24.2,51.7,42.2,0.3,2.2,4.3,87.2
23220,SC,Converse CDP,20677.0,43.2,91.9,5.9,0.3,0.3,2.1,78.3
23221,SC,Conway city,34615.0,32.0,59.6,37.0,0.2,0.7,2.9,85.6
23222,SC,Cope town,39787.09283819629,21.4,57.1,40.3,0.0,0.0,0.0,76.7
23223,SC,Cordova town,32500.0,32.5,84.6,12.4,1.8,0.0,1.8,91.8
23224,SC,Coronaca CDP,39787.09283819629,0.0,76.4,19.4,0.0,0.0,3.7,100.0
23225,SC,Cottageville town,43125.0,8.3,89.2,7.3,1.4,0.5,2.1,81.6
23226,SC,Coward town,32961.0,20.1,80.6,14.1,0.7,0.0,4.4,73.5
23227,SC,Cowpens town,27000.0,24.8,73.9,21.2,0.3,0.1,4.3,75.6
23228,SC,Cross Anchor CDP,39787.09283819629,0.0,71.4,23.8,0.8,0.8,4.0,73.2
23229,SC,Cross Hill town,43875.0,7.5,38.5,59.4,0.0,0.2,2.0,77.7
23230,SC,Dalzell CDP,49281.0,22.6,55.0,39.3,0.5,1.3,2.8,85.5
23231,SC,Darlington city,26667.0,28.6,37.9,60.6,0.2,0.4,0.7,79.3
23232,SC,Denmark city,19286.0,52.1,8.6,90.1,0.1,0.3,0.9,76.2
23233,SC,Dentsville CDP,37106.0,17.9,22.6,69.3,0.3,2.8,5.3,86.5
23234,SC,Dillon city,31475.0,42.1,42.8,53.1,1.6,0.6,1.2,68.4
23235,SC,Donalds town,31250.0,28.7,82.2,13.8,0.0,0.6,1.4,76.0
23236,SC,Due West town,51953.0,15.5,81.6,15.6,0.1,0.6,1.4,88.0
23237,SC,Duncan town,32117.0,22.9,60.9,30.5,0.2,1.0,9.2,90.7
23238,SC,Dunean CDP,30938.0,26.7,56.1,35.0,0.3,0.3,10.2,73.9
23239,SC,Easley city,41336.0,13.6,83.1,11.4,0.2,0.8,5.6,84.8
23240,SC,East Gaffney CDP,30287.0,30.8,68.2,25.6,0.4,0.3,5.5,67.0
23241,SC,Eastover town,19417.0,41.3,5.0,93.4,0.4,0.0,1.1,59.4
23242,SC,East Sumter CDP,31905.0,20.5,43.3,51.2,0.4,0.6,6.0,74.3
23243,SC,Edgefield town,26735.0,22.8,38.9,54.1,0.3,0.4,11.9,76.1
23244,SC,Edisto CDP,19393.0,41.5,23.4,74.0,0.2,0.2,2.7,77.4
23245,SC,Edisto Beach town,81458.0,4.3,98.8,1.0,0.0,0.0,0.5,98.6
23246,SC,Ehrhardt town,35956.0,33.2,46.8,49.4,0.4,0.7,2.0,84.1
23247,SC,Elgin town,57500.0,12.1,83.5,11.1,0.5,0.2,5.9,81.7
23248,SC,Elgin CDP,28285.0,28.0,70.2,20.0,0.1,0.0,10.4,86.8
23249,SC,Elko town,21875.0,47.0,40.4,59.1,0.0,0.0,0.5,72.4
23250,SC,Elloree town,33393.0,26.9,55.3,41.0,0.3,1.0,0.9,80.6
23251,SC,Enoree CDP,45938.0,10.4,78.9,13.8,0.2,1.2,5.6,76.7
23252,SC,Estill town,30130.0,24.4,17.7,78.1,0.6,0.1,4.8,75.1
23253,SC,Eureka Mill CDP,27179.0,26.3,42.3,56.0,0.1,0.4,0.7,74.2
23254,SC,Eutawville town,26471.0,29.5,61.3,36.2,0.0,0.0,3.5,72.0
23255,SC,Fairfax town,20923.0,37.1,19.8,78.6,0.1,0.6,1.5,83.0
23256,SC,Fairforest CDP,25688.0,24.0,62.0,17.2,0.3,5.8,35.4,74.5
23257,SC,Fair Play CDP,72750.0,1.9,95.1,0.4,0.4,0.9,2.2,80.9
23258,SC,Fingerville CDP,39787.09283819629,0.0,93.3,3.7,1.5,0.0,0.7,50.0
23259,SC,Five Forks CDP,115050.0,1.5,87.5,5.5,0.2,4.4,4.2,96.4
23260,SC,Florence city,42853.0,18.4,50.0,46.0,0.3,1.8,1.5,88.8
23261,SC,Folly Beach city,90149.0,11.5,96.3,1.5,0.3,0.5,1.7,100.0
23262,SC,Forest Acres city,54909.0,11.0,76.0,19.4,0.2,1.5,3.0,96.5
23263,SC,Forestbrook CDP,53628.0,4.0,85.9,7.6,0.3,1.3,5.8,92.4
23264,SC,Fort Lawn town,32500.0,19.3,58.2,38.4,0.7,0.4,1.0,73.1
23265,SC,Fort Mill town,61773.0,12.5,77.6,17.6,0.4,1.3,2.9,90.3
23266,SC,Fountain Inn city,47816.0,13.0,63.7,31.2,0.3,0.3,6.0,90.8
23267,SC,Furman town,30000.0,20.5,25.9,73.2,0.0,0.0,1.3,64.9
23268,SC,Gadsden CDP,27331.0,16.4,4.3,94.4,0.2,0.1,1.2,84.4
23269,SC,Gaffney city,30492.0,28.2,50.1,45.7,0.2,0.9,3.1,77.5
23270,SC,Gantt CDP,30694.0,29.5,29.1,59.2,0.4,0.3,13.2,72.9
23271,SC,Garden City CDP,41916.0,10.8,95.3,1.7,0.3,0.3,2.9,88.8
23272,SC,Gaston town,40050.0,14.5,84.3,9.2,0.4,0.4,5.5,84.4
23273,SC,Gayle Mill CDP,16017.0,65.3,42.1,55.3,0.5,0.5,1.0,53.8
23274,SC,Georgetown city,24534.0,33.9,37.8,56.7,0.2,0.7,5.3,83.6
23275,SC,Gifford town,28313.0,35.5,4.2,94.1,0.0,0.0,0.0,62.2
23276,SC,Gilbert town,53654.0,2.2,89.2,3.4,0.4,0.0,8.8,74.1
23277,SC,Glendale CDP,29500.0,32.6,94.5,2.9,0.0,0.7,3.6,70.4
23278,SC,Gloverville CDP,23616.0,39.2,80.9,13.5,0.7,0.2,3.1,66.6
23279,SC,Golden Grove CDP,56927.0,11.5,73.5,21.6,0.2,0.4,3.8,83.4
23280,SC,Goose Creek city,61122.0,11.2,71.2,18.3,0.5,3.7,6.1,92.9
23281,SC,Govan town,39787.09283819629,20.3,60.0,35.4,1.5,0.0,3.1,61.8
23282,SC,Gramling CDP,39787.09283819629,22.196954314720816,84.9,4.7,1.2,0.0,17.4,80.8175126903553
23283,SC,Graniteville CDP,27117.0,40.5,65.3,28.6,0.7,0.0,5.9,77.3
23284,SC,Gray Court town,31563.0,17.0,45.0,41.8,0.3,0.0,15.3,66.9
23285,SC,Great Falls town,27887.0,28.2,66.4,31.3,0.0,0.0,0.8,72.0
23286,SC,Greeleyville town,21563.0,43.5,28.3,68.9,0.0,0.0,2.7,93.7
23287,SC,Greenville city,41924.0,19.3,64.0,30.0,0.3,1.4,5.9,87.7
23288,SC,Greenwood city,24593.0,34.9,44.6,44.7,0.4,1.0,11.0,72.1
23289,SC,Greer city,44455.0,18.9,70.8,17.3,0.3,2.2,14.5,84.5
23290,SC,Hampton town,35568.0,14.1,50.4,45.6,0.5,2.0,1.7,85.9
23291,SC,Hanahan city,52520.0,12.4,74.7,13.9,0.6,3.4,9.1,90.1
23292,SC,Hardeeville city,41440.0,24.2,43.7,34.7,0.8,2.0,28.4,84.6
23293,SC,Harleyville town,29438.0,28.5,65.3,32.2,0.4,0.6,1.3,83.9
23294,SC,Hartsville city,24768.0,33.9,51.0,46.3,0.2,0.8,1.5,83.9
23295,SC,Heath Springs town,30417.0,26.8,45.1,52.9,0.1,0.3,0.1,78.2
23296,SC,Hemingway town,32656.0,24.8,57.7,34.6,0.0,1.7,7.2,93.3
23297,SC,Hickory Grove town,58125.0,14.9,70.0,25.9,0.9,0.2,0.9,76.4
23298,SC,Hilda town,34792.0,20.4,87.9,10.7,0.4,0.0,1.6,68.1
23299,SC,Hilton Head Island town,66646.0,10.3,82.9,7.5,0.2,0.9,15.8,93.0
23300,SC,Hodges town,51250.0,6.1,89.0,7.7,0.6,0.0,1.3,91.8
23301,SC,Holly Hill town,33750.0,30.1,40.4,55.1,0.6,0.9,2.7,70.7
23302,SC,Hollywood town,55500.0,6.9,41.0,55.4,0.2,0.3,4.0,86.9
23303,SC,Homeland Park CDP,26291.0,23.6,62.5,31.8,0.2,0.3,5.6,71.4
23304,SC,Honea Path town,24951.0,28.0,77.0,19.6,0.2,0.3,1.4,77.9
23305,SC,Hopkins CDP,34241.0,18.6,14.1,82.7,0.2,0.2,2.6,67.2
23306,SC,India Hook CDP,69594.0,13.8,88.0,6.3,0.4,1.4,4.9,89.6
23307,SC,Inman city,32622.0,22.6,68.9,24.4,0.1,2.7,3.3,79.9
23308,SC,Inman Mills CDP,28712.0,30.8,88.9,7.7,0.3,1.3,1.8,75.4
23309,SC,Irmo town,55168.0,16.4,64.6,29.9,0.4,1.6,3.3,92.6
23310,SC,Irwin CDP,36351.0,20.6,67.8,28.9,0.3,0.1,3.6,78.3
23311,SC,Islandton CDP,39787.09283819629,0.0,62.9,35.7,0.0,0.0,1.4,100.0
23312,SC,Isle of Palms city,95000.0,10.7,97.7,0.6,0.1,0.8,1.1,99.0
23313,SC,Iva town,23641.0,26.9,91.3,6.4,0.7,0.8,0.2,66.4
23314,SC,Jackson town,48690.0,14.0,83.8,13.7,0.4,0.8,1.9,87.1
23315,SC,Jacksonboro CDP,31282.0,34.2,32.4,66.5,0.0,0.0,0.6,79.0
23316,SC,Jamestown town,46250.0,16.3,43.1,55.6,0.0,0.0,0.0,89.1
23317,SC,Jefferson town,30750.0,34.5,62.0,30.9,0.0,1.6,1.5,79.9
23318,SC,Jenkinsville town,55000.0,15.5,0.0,100.0,0.0,0.0,0.0,83.1
23319,SC,Joanna CDP,40000.0,17.9,79.3,16.4,0.6,0.3,4.7,79.3
23320,SC,Johnsonville city,45741.0,20.5,74.1,21.8,0.2,1.6,2.6,79.7
23321,SC,Johnston town,31250.0,27.5,35.8,62.7,0.1,0.2,1.8,70.0
23322,SC,Jonesville town,17273.0,43.2,65.4,32.6,0.2,0.0,1.9,68.0
23323,SC,Judson CDP,18333.0,38.7,30.5,59.2,0.5,0.1,13.1,62.8
23324,SC,Kershaw town,32596.0,34.4,70.6,26.5,0.7,0.4,1.3,82.2
23325,SC,Kiawah Island town,138125.0,6.1,96.9,2.2,0.0,0.3,0.9,99.6
