,Geographic Area,City,Median Income
13144,MN,Solway city,43125.0
13145,MN,Soudan CDP,51071.0
13146,MN,South End CDP,13750.0
13147,MN,South Haven city,39375.0
13148,MN,South St. Paul city,55607.0
13149,MN,Spicer city,54954.0
13150,MN,Springfield city,43679.0
13151,MN,Spring Grove city,34946.0
13152,MN,Spring Hill city,36250.0
13153,MN,Spring Lake Park city,51719.0
13154,MN,Spring Park city,47235.0
13155,MN,Spring Valley city,44939.0
13156,MN,Squaw Lake city,30625.0
13157,MN,Stacy city,52863.0
13158,MN,Stanchfield CDP,75625.0
13159,MN,Staples city,35000.0
13160,MN,Starbuck city,40288.0
13161,MN,Steen city,28500.0
13162,MN,Stephen city,51438.0
13163,MN,Stewart city,43182.0
13164,MN,Stewartville city,52879.0
13165,MN,Stillwater city,76970.0
13166,MN,Stockton city,51875.0
13167,MN,Storden city,40139.0
13168,MN,Strandquist city,32500.0
13169,MN,Strathcona city,93000.0
13170,MN,Sturgeon Lake city,44000.0
13171,MN,Sunburg city,48333.0
13172,MN,Sunfish Lake city,169375.0
13173,MN,Swanville city,35682.0
13174,MN,Taconite city,54808.0
13175,MN,Tamarack city,29500.0
13176,MN,Taopi city,51678.65834279228
13177,MN,Taunton city,29250.0
13178,MN,Taylors Falls city,54750.0
13179,MN,Tenstrike city,51250.0
13180,MN,The Lakes CDP,71406.0
13181,MN,The Ranch CDP,51678.65834279228
13182,MN,Thief River Falls city,40271.0
13183,MN,Tintah city,35000.0
13184,MN,Tonka Bay city,108250.0
13185,MN,Tower city,45050.0
13186,MN,Tracy city,40957.0
13187,MN,Trail city,26125.0
13188,MN,Trimont city,43229.0
13189,MN,Trommald city,31667.0
13190,MN,Trosky city,63542.0
13191,MN,Truman city,47386.0
13192,MN,Turtle River city,69375.0
13193,MN,Twin Lakes city,42083.0
13194,MN,Twin Lakes CDP,54250.0
13195,MN,Twin Valley city,35703.0
13196,MN,Two Harbors city,41117.0
13197,MN,Tyler city,48125.0
13198,MN,Ulen city,40313.0
13199,MN,Underwood city,40938.0
13200,MN,Upsala city,54688.0
13201,MN,Urbank city,38750.0
13202,MN,Utica city,58750.0
13203,MN,Vadnais Heights city,71518.0
13204,MN,Vergas city,40000.0
13205,MN,Vermillion city,76111.0
13206,MN,Verndale city,44091.0
13207,MN,Vernon Center city,72500.0
13208,MN,Vesta city,38000.0
13209,MN,Victoria city,131971.0
13210,MN,Viking city,56250.0
13211,MN,Villard city,38958.0
13212,MN,Vineland CDP,36500.0
13213,MN,Vining city,38750.0
13214,MN,Virginia city,34075.0
13215,MN,Wabasha city,37361.0
13216,MN,Wabasso city,38611.0
13217,MN,Waconia city,79600.0
13218,MN,Wadena city,34342.0
13219,MN,Wahkon city,28750.0
13220,MN,Waite Park city,39695.0
13221,MN,Waldorf city,48438.0
13222,MN,Walker city,31750.0
13223,MN,Walnut Grove city,33203.0
13224,MN,Walters city,32188.0
13225,MN,Waltham city,60625.0
13226,MN,Wanamingo city,49539.0
13227,MN,Wanda city,40714.0
13228,MN,Warba city,49583.0
13229,MN,Warren city,50357.0
13230,MN,Warroad city,37528.0
13231,MN,Warsaw CDP,64896.0
13232,MN,Waseca city,46167.0
13233,MN,Watertown city,53789.0
13234,MN,Waterville city,38348.0
13235,MN,Watkins city,43036.0
13236,MN,Watson city,33750.0
13237,MN,Waubun city,40179.0
13238,MN,Waverly city,71372.0
13239,MN,Wayzata city,67835.0
13240,MN,Welcome city,37917.0
13241,MN,Wells city,39679.0
13242,MN,Wendell city,42188.0
13243,MN,Westbrook city,35729.0
13244,MN,West Concord city,49125.0
13245,MN,Westport city,35000.0
13246,MN,West Roy Lake CDP,23750.0
13247,MN,West St. Paul city,47710.0
13248,MN,West Union city,63750.0
13249,MN,Whalan city,51678.65834279228
13250,MN,Wheaton city,45733.0
13251,MN,Whipholt CDP,64375.0
13252,MN,White Bear Lake city,62205.0
13253,MN,White Earth CDP,17448.0
13254,MN,Wilder city,58125.0
13255,MN,Willernie city,51563.0
13256,MN,Williams city,41607.0
13257,MN,Willmar city,42250.0
13258,MN,Willow River city,43333.0
13259,MN,Wilmont city,45000.0
13260,MN,Wilton city,66250.0
13261,MN,Windom city,39549.0
13262,MN,Winger city,37000.0
13263,MN,Winnebago city,42083.0
13264,MN,Winona city,41053.0
13265,MN,Winsted city,55500.0
13266,MN,Winthrop city,48828.0
13267,MN,Winton city,33750.0
13268,MN,Wolf Lake city,47917.0
13269,MN,Wolverton city,57188.0
13270,MN,Woodbury city,99698.0
13271,MN,Wood Lake city,45357.0
13272,MN,Woodland city,178000.0
13273,MN,Woodstock city,30521.0
13274,MN,Worthington city,47467.0
13275,MN,Wrenshall city,55938.0
13276,MN,Wright city,42857.0
13277,MN,Wykoff city,41583.0
13278,MN,Wyoming city,77708.0
13279,MN,Zemple city,23333.0
13280,MN,Zimmerman city,61250.0
13281,MN,Zumbro Falls city,53571.0
13282,MN,Zumbrota city,45947.0
13283,MS,Abbeville town,49583.0
13284,MS,Aberdeen city,30357.0
13285,MS,Ackerman town,23448.0
13286,MS,Alcorn State University CDP,35002.09912536443
13287,MS,Algoma town,35714.0
13288,MS,Alligator town,29250.0
13289,MS,Amory city,35394.0
13290,MS,Anguilla town,32083.0
13291,MS,Arcola town,16563.0
13292,MS,Arnold Line CDP,51113.0
13293,MS,Artesia town,21458.0
13294,MS,Ashland town,34950.0
13295,MS,Baldwyn city,24745.0
13296,MS,Bassfield town,34135.0
13297,MS,Batesville city,50578.0
13298,MS,Bay St. Louis city,38130.0
13299,MS,Bay Springs city,29023.0
13300,MS,Beaumont town,29028.0
13301,MS,Beauregard village,37500.0
13302,MS,Beechwood CDP,45313.0
13303,MS,Belmont town,32418.0
13304,MS,Belzoni city,21607.0
13305,MS,Benoit town,19500.0
13306,MS,Bentonia town,37396.0
13307,MS,Beulah town,29375.0
13308,MS,Big Creek village,30179.0
13309,MS,Big Point CDP,71016.0
13310,MS,Biloxi city,39011.0
13311,MS,Blue Mountain town,31420.0
13312,MS,Blue Springs village,32500.0
13313,MS,Bogue Chitto CDP (Kemper and Neshoba Counties),22389.0
13314,MS,Bogue Chitto CDP (Lincoln County),35002.09912536443
13315,MS,Bolton town,30486.0
13316,MS,Booneville city,31375.0
13317,MS,Boyle town,36250.0
13318,MS,Brandon city,71944.0
13319,MS,Braxton village,35002.09912536443
13320,MS,Bridgetown CDP,70965.0
13321,MS,Brookhaven city,30487.0
13322,MS,Brooksville town,16813.0
13323,MS,Bruce town,28631.0
13324,MS,Buckatunna CDP,35002.09912536443
13325,MS,Bude town,22083.0
13326,MS,Burnsville town,24522.0
13327,MS,Byhalia town,27500.0
13328,MS,Byram city,55891.0
13329,MS,Caledonia town,53487.0
13330,MS,Calhoun City town,27875.0
13331,MS,Canton city,39910.0
13332,MS,Carrollton town,36023.0
13333,MS,Carthage city,24806.0
13334,MS,Cary town,24875.0
13335,MS,Centreville town,24451.0
13336,MS,Charleston city,26979.0
13337,MS,Chunky town,37667.0
13338,MS,Clara CDP,35002.09912536443
13339,MS,Clarksdale city,28988.0
13340,MS,Cleary CDP,51779.0
13341,MS,Cleveland city,32692.0
13342,MS,Clinton city,55486.0
13343,MS,Cloverdale CDP,33333.0
13344,MS,Coahoma town,17083.0
13345,MS,Coffeeville town,26136.0
13346,MS,Coldwater town,29688.0
13347,MS,Collins city,32661.0
13348,MS,Collinsville CDP,71790.0
13349,MS,Columbia city,24125.0
13350,MS,Columbus city,30968.0
13351,MS,Columbus AFB CDP,53750.0
13352,MS,Como town,29514.0
13353,MS,Conehatta CDP,25066.0
13354,MS,Corinth city,31800.0
13355,MS,Courtland town,31250.0
13356,MS,Crawford town,19318.0
13357,MS,Crenshaw town,26250.0
13358,MS,Crosby town,22688.0
13359,MS,Crowder town,24479.0
13360,MS,Cruger town,18125.0
13361,MS,Crystal Springs city,35685.0
13362,MS,Darling CDP,19286.0
13363,MS,Decatur town,37500.0
13364,MS,De Kalb town,35366.0
13365,MS,DeLisle CDP,49583.0
13366,MS,Derma town,22734.0
13367,MS,Diamondhead city,70819.0
13368,MS,D'Iberville city,44784.0
13369,MS,D'Lo town,35455.0
13370,MS,Doddsville town,27500.0
13371,MS,Drew city,24118.0
13372,MS,Duck Hill town,24432.0
13373,MS,Dumas town,41827.0
13374,MS,Duncan town,28188.0
13375,MS,Durant city,21947.0
13376,MS,Ecru town,43750.0
13377,MS,Eden village,35002.09912536443
13378,MS,Edwards town,32460.0
13379,MS,Elliott CDP,30341.0
13380,MS,Ellisville city,23272.0
13381,MS,Enterprise town,35417.0
13382,MS,Escatawpa CDP,34681.0
13383,MS,Ethel town,27292.0
13384,MS,Eupora city,20461.0
13385,MS,Falcon town,26042.0
13386,MS,Falkner town,40625.0
13387,MS,Farmington town,42366.0
13388,MS,Farrell CDP,26250.0
13389,MS,Fayette city,20294.0
13390,MS,Flora town,30164.0
13391,MS,Florence city,58095.0
13392,MS,Flowood city,49468.0
13393,MS,Forest city,33204.0
13394,MS,Foxworth CDP,30202.0
13395,MS,French Camp town,48750.0
13396,MS,Friars Point town,18889.0
13397,MS,Fulton city,39063.0
13398,MS,Gattman village,35002.09912536443
13399,MS,Gautier city,44675.0
13400,MS,Georgetown town,33750.0
13401,MS,Glen town,35417.0
13402,MS,Glendale CDP,37897.0
13403,MS,Glendora village,31875.0
13404,MS,Gloster town,18929.0
13405,MS,Golden town,23571.0
13406,MS,Goodman town,17404.0
13407,MS,Greenville city,29206.0
13408,MS,Greenwood city,26550.0
13409,MS,Grenada city,28952.0
13410,MS,Gulf Hills CDP,58256.0
13411,MS,Gulf Park Estates CDP,70172.0
13412,MS,Gulfport city,36474.0
13413,MS,Gunnison town,22292.0
13414,MS,Guntown town,58487.0
13415,MS,Hamilton CDP,44531.0
13416,MS,Hatley town,36818.0
13417,MS,Hattiesburg city,26852.0
13418,MS,Hazlehurst city,34018.0
13419,MS,Heidelberg town,27955.0
13420,MS,Helena CDP,38350.0
13421,MS,Henderson Point CDP,35002.09912536443
13422,MS,Hernando city,58870.0
13423,MS,Hickory town,36786.0
13424,MS,Hickory Flat town,31458.0
13425,MS,Hide-A-Way Lake CDP,60625.0
13426,MS,Hillsboro CDP,23200.0
13427,MS,Holcomb CDP,35002.09912536443
13428,MS,Hollandale city,23333.0
13429,MS,Holly Springs city,28937.0
13430,MS,Horn Lake city,45105.0
13431,MS,Houston city,28056.0
13432,MS,Hurley CDP,45625.0
13433,MS,Indianola city,26544.0
13434,MS,Inverness town,30250.0
13435,MS,Isola town,20893.0
13436,MS,Itta Bena city,21792.0
13437,MS,Iuka city,31684.0
13438,MS,Jackson city,32250.0
13439,MS,Jonestown town,17895.0
13440,MS,Jumpertown town,42000.0
13441,MS,Kearney Park CDP,35002.09912536443
13442,MS,Kilmichael town,28702.0
13443,MS,Kiln CDP,53210.0
13444,MS,Kosciusko city,29005.0
13445,MS,Kossuth village,51563.0
13446,MS,Lake town,37841.0
13447,MS,Lambert town,20833.0
13448,MS,Latimer CDP,51507.0
13449,MS,Lauderdale CDP,25895.0
13450,MS,Laurel city,28516.0
13451,MS,Leakesville town,44091.0
13452,MS,Learned town,48750.0
13453,MS,Leland city,27700.0
13454,MS,Lena town,39250.0
13455,MS,Lexington city,26083.0
13456,MS,Liberty town,34135.0
13457,MS,Long Beach city,48895.0
13458,MS,Louin town,40833.0
13459,MS,Louise town,35002.09912536443
13460,MS,Louisville city,28802.0
13461,MS,Lucedale city,38900.0
13462,MS,Lula town,26250.0
13463,MS,Lumberton city,19745.0
13464,MS,Lyman CDP,50233.0
13465,MS,Lynchburg CDP,78636.0
13466,MS,Lyon town,60096.0
13467,MS,Maben town,14615.0
13468,MS,McComb city,29720.0
13469,MS,McCool town,57500.0
13470,MS,McLain town,32125.0
13471,MS,Macon city,17926.0
13472,MS,Madison city,97287.0
13473,MS,Magee city,26927.0
13474,MS,Magnolia city,26120.0
13475,MS,Mantachie town,34286.0
13476,MS,Mantee village,49375.0
13477,MS,Marietta town,35002.09912536443
13478,MS,Marion town,39261.0
13479,MS,Marks city,28365.0
13480,MS,Mathiston town,35114.0
13481,MS,Mayersville town,14632.0
13482,MS,Meadville town,43906.0
13483,MS,Mendenhall city,33125.0
13484,MS,Meridian city,30355.0
13485,MS,Meridian Station CDP,63438.0
13486,MS,Merigold town,37500.0
13487,MS,Metcalfe town,18393.0
13488,MS,Mississippi State CDP,117826.0
13489,MS,Mississippi Valley State University CDP,35385.0
13490,MS,Mize town,28229.0
13491,MS,Monticello town,25119.0
13492,MS,Montrose town,46500.0
13493,MS,Mooreville CDP,51442.0
13494,MS,Moorhead city,19286.0
13495,MS,Morgan City town,35002.09912536443
13496,MS,Morgantown CDP,34145.0
13497,MS,Morton city,29598.0
13498,MS,Moss Point city,34831.0
13499,MS,Mound Bayou city,22974.0
13500,MS,Mount Olive town,22328.0
13501,MS,Myrtle town,25833.0
13502,MS,Natchez city,28549.0
13503,MS,Nellieburg CDP,35002.09912536443
13504,MS,Nettleton city,26750.0
13505,MS,New Albany city,37696.0
13506,MS,New Augusta town,37411.0
13507,MS,New Hamilton CDP,47500.0
13508,MS,New Hebron town,43015.0
13509,MS,New Hope CDP,63730.0
13510,MS,New Houlka town,24868.0
13511,MS,Newton city,31114.0
13512,MS,Nicholson CDP,24549.0
13513,MS,North Carrollton town,32266.0
13514,MS,North Tunica CDP,35002.09912536443
13515,MS,Noxapater town,26964.0
13516,MS,Oakland town,19815.0
13517,MS,Ocean Springs city,53495.0
13518,MS,Okolona city,21071.0
13519,MS,Olive Branch city,62979.0
13520,MS,Osyka town,23977.0
13521,MS,Oxford city,32474.0
13522,MS,Pace town,33125.0
13523,MS,Pachuta town,38333.0
13524,MS,Paden village,31250.0
13525,MS,Pascagoula city,36797.0
13526,MS,Pass Christian city,46992.0
13527,MS,Pearl city,42323.0
13528,MS,Pearlington CDP,36674.0
13529,MS,Pearl River CDP,40093.0
13530,MS,Pelahatchie town,31599.0
13531,MS,Petal city,53169.0
13532,MS,Philadelphia city,30911.0
13533,MS,Picayune city,34923.0
13534,MS,Pickens town,20139.0
13535,MS,Pittsboro village,37500.0
13536,MS,Plantersville town,37262.0
13537,MS,Polkville town,32344.0
13538,MS,Pontotoc city,42005.0
13539,MS,Pope village,40536.0
13540,MS,Poplarville city,36023.0
13541,MS,Port Gibson city,17165.0
13542,MS,Potts Camp town,31750.0
13543,MS,Prentiss town,30433.0
13544,MS,Puckett village,45833.0
13545,MS,Purvis city,40509.0
13546,MS,Quitman city,32632.0
13547,MS,Raleigh town,34444.0
13548,MS,Rawls Springs CDP,35002.09912536443
13549,MS,Raymond city,40208.0
13550,MS,Redwater CDP,48988.0
13551,MS,Renova town,27379.0
13552,MS,Richland city,47917.0
13553,MS,Richton town,28864.0
13554,MS,Ridgeland city,56747.0
13555,MS,Rienzi town,27813.0
13556,MS,Ripley city,33527.0
13557,MS,Robinhood CDP,29896.0
13558,MS,Rolling Fork city,28478.0
13559,MS,Rosedale city,18153.0
13560,MS,Roxie town,29821.0
13561,MS,Ruleville city,27045.0
13562,MS,St. Martin CDP,44579.0
13563,MS,Sallis town,39286.0
13564,MS,Saltillo city,56116.0
13565,MS,Sandersville town,38438.0
13566,MS,Sardis town,32300.0
13567,MS,Satartia village,28750.0
13568,MS,Saucier CDP,40098.0
13569,MS,Schlater town,28365.0
13570,MS,Scooba town,20294.0
13571,MS,Sebastopol town,58500.0
13572,MS,Seminary town,42105.0
13573,MS,Senatobia city,41337.0
13574,MS,Shannon town,31490.0
13575,MS,Sharon CDP,49263.0
13576,MS,Shaw city,16506.0
13577,MS,Shelby city,21348.0
13578,MS,Sherman town,27353.0
13579,MS,Shubuta town,24583.0
13580,MS,Shuqualak town,16050.0
13581,MS,Sidon town,15139.0
13582,MS,Silver City town,25500.0
13583,MS,Silver Creek town,20625.0
13584,MS,Slate Springs village,51250.0
13585,MS,Sledge town,29318.0
13586,MS,Smithville town,37583.0
13587,MS,Snow Lake Shores town,36667.0
13588,MS,Soso town,45795.0
13589,MS,Southaven city,58227.0
13590,MS,Standing Pine CDP,35002.09912536443
13591,MS,Starkville city,31397.0
13592,MS,State Line town,26250.0
13593,MS,Stonewall town,30577.0
13594,MS,Sturgis town,45240.0
13595,MS,Summit town,24417.0
13596,MS,Sumner town,64375.0
13597,MS,Sumrall town,46765.0
13598,MS,Sunflower town,22981.0
13599,MS,Sylvarena village,43333.0
13600,MS,Taylor village,57083.0
13601,MS,Taylorsville town,35885.0
13602,MS,Tchula town,13273.0
13603,MS,Terry town,58281.0
13604,MS,Thaxton town,46250.0
13605,MS,Tillatoba town,35002.09912536443
13606,MS,Tishomingo town,28750.0
13607,MS,Toccopola town,28194.0
13608,MS,Toomsuba CDP,47525.0
13609,MS,Tremont town,31750.0
13610,MS,Tucker CDP,31161.0
13611,MS,Tunica town,43967.0
13612,MS,Tunica Resorts CDP,34341.0
13613,MS,Tupelo city,41487.0
13614,MS,Tutwiler town,26770.0
13615,MS,Tylertown town,26486.0
13616,MS,Union town,28185.0
13617,MS,University CDP,8864.0
13618,MS,Utica town,29688.0
13619,MS,Vaiden town,23523.0
13620,MS,Vancleave CDP,54583.0
13621,MS,Vardaman town,27321.0
13622,MS,Verona city,24951.0
13623,MS,Vicksburg city,28893.0
13624,MS,Wade CDP,66250.0
13625,MS,Walls town,38558.0
13626,MS,Walnut town,16250.0
13627,MS,Walnut Grove town,24896.0
13628,MS,Walthall village,35002.09912536443
13629,MS,Water Valley city,30218.0
13630,MS,Waveland city,34681.0
13631,MS,Waynesboro city,19436.0
13632,MS,Webb town,32917.0
13633,MS,Weir town,33125.0
13634,MS,Wesson town,54444.0
13635,MS,West town,36875.0
13636,MS,West Hattiesburg CDP,40672.0
13637,MS,West Point city,26946.0
13638,MS,White Oak CDP,31193.0
13639,MS,Wiggins city,41094.0
13640,MS,Winona city,26304.0
13641,MS,Winstonville town,19306.0
13642,MS,Woodland village,22321.0
13643,MS,Woodville town,27171.0
13644,MS,Yazoo City city,19683.0
13645,MO,Adrian city,37368.0
13646,MO,Advance city,34423.0
13647,MO,Affton CDP,55946.0
13648,MO,Agency village,70750.0
13649,MO,Airport Drive village,66250.0
13650,MO,Alba city,39500.0
13651,MO,Albany city,40000.0
13652,MO,Aldrich village,46250.0
13653,MO,Alexandria city,27083.0
13654,MO,Allendale village,41747.616016427106
13655,MO,Allenville village,45000.0
13656,MO,Alma city,49500.0
13657,MO,Altamont village,26250.0
13658,MO,Altenburg city,58603.0
13659,MO,Alton city,22353.0
13660,MO,Amazonia village,35000.0
13661,MO,Amity town,41747.616016427106
13662,MO,Amoret city,23214.0
13663,MO,Amsterdam city,33125.0
13664,MO,Anderson city,36400.0
13665,MO,Annada village,23750.0
13666,MO,Annapolis city,26875.0
13667,MO,Anniston town,28438.0
13668,MO,Appleton City city,34148.0
13669,MO,Arbela town,22500.0
13670,MO,Arbyrd city,22083.0
13671,MO,Arcadia city,38750.0
13672,MO,Archie city,47222.0
13673,MO,Arcola village,31250.0
13674,MO,Argyle town,48125.0
13675,MO,Arkoe town,41250.0
13676,MO,Armstrong city,32500.0
13677,MO,Arnold city,55929.0
13678,MO,Arrow Point village,42500.0
13679,MO,Arrow Rock town,41747.616016427106
13680,MO,Asbury city,46563.0
13681,MO,Ashburn town,41747.616016427106
13682,MO,Ash Grove city,36034.0
13683,MO,Ashland city,61157.0
13684,MO,Ashley CDP,58750.0
13685,MO,Atlanta city,35375.0
13686,MO,Augusta town,50000.0
13687,MO,Aullville village,48125.0
13688,MO,Aurora city,36158.0
13689,MO,Auxvasse city,35875.0
13690,MO,Ava city,21235.0
13691,MO,Avilla town,36042.0
13692,MO,Avondale city,52788.0
13693,MO,Bagnell town,20417.0
13694,MO,Baker village,41747.616016427106
13695,MO,Bakersfield village,29545.0
13696,MO,Baldwin Park village,41747.616016427106
13697,MO,Ballwin city,87373.0
13698,MO,Baring city,33125.0
13699,MO,Barnard city,43250.0
13700,MO,Barnett city,22500.0
13701,MO,Barnhart CDP,66438.0
13702,MO,Bates City city,39375.0
13703,MO,Battlefield city,63250.0
13704,MO,Bella Villa city,50000.0
13705,MO,Bell City city,33542.0
13706,MO,Belle city,26611.0
13707,MO,Bellefontaine Neighbors city,35556.0
13708,MO,Bellerive village,122500.0
13709,MO,Bellflower city,31136.0
13710,MO,Bel-Nor village,66167.0
13711,MO,Bel-Ridge village,27608.0
13712,MO,Belton city,54627.0
13713,MO,Bennett Springs CDP,41747.616016427106
13714,MO,Benton city,47143.0
13715,MO,Benton City village,52500.0
13716,MO,Berger city,26667.0
13717,MO,Berkeley city,33776.0
13718,MO,Bernie city,31346.0
13719,MO,Bertrand city,29500.0
13720,MO,Bethany city,37135.0
13721,MO,Bethel village,23500.0
13722,MO,Beverly Hills city,32135.0
13723,MO,Bevier city,37500.0
13724,MO,Biehle CDP,41747.616016427106
13725,MO,Bigelow village,41747.616016427106
13726,MO,Big Lake village,39250.0
13727,MO,Big Spring CDP,41747.616016427106
13728,MO,Billings city,40673.0
13729,MO,Birch Tree city,20144.0
13730,MO,Birmingham village,69750.0
13731,MO,Bismarck city,32679.0
13732,MO,Blackburn city,48750.0
13733,MO,Black Jack city,53357.0
13734,MO,Blackwater city,30625.0
13735,MO,Blairstown city,41747.616016427106
13736,MO,Blanchard CDP,46250.0
13737,MO,Bland city,28177.0
13738,MO,Blodgett village,34028.0
13739,MO,Bloomfield city,40721.0
13740,MO,Bloomsdale city,45972.0
13741,MO,Blue Eye town,30250.0
13742,MO,Blue Springs city,63753.0
13743,MO,Blythedale village,38125.0
13744,MO,Bogard city,45357.0
13745,MO,Bolckow city,35536.0
13746,MO,Bolivar city,37575.0
13747,MO,Bonne Terre city,37614.0
13748,MO,Boonville city,34705.0
13749,MO,Bosworth city,33393.0
13750,MO,Bourbon city,31989.0
13751,MO,Bowling Green city,29589.0
13752,MO,Bragg City town,38750.0
13753,MO,Brandsville city,15833.0
13754,MO,Branson city,40303.0
13755,MO,Branson West city,45417.0
13756,MO,Brashear city,28854.0
13757,MO,Braymer city,32083.0
13758,MO,Breckenridge city,23281.0
13759,MO,Breckenridge Hills city,30867.0
13760,MO,Brentwood city,72790.0
13761,MO,Brewer CDP,73333.0
13762,MO,Bridgeton city,45858.0
13763,MO,Brimson village,20625.0
13764,MO,Bronaugh city,27500.0
13765,MO,Brookfield city,29712.0
13766,MO,Brooklyn Heights town,38750.0
13767,MO,Browning city,29375.0
13768,MO,Brownington town,26250.0
13769,MO,Brumley town,58333.0
13770,MO,Brunswick city,29777.0
13771,MO,Bucklin city,37500.0
13772,MO,Buckner city,46319.0
13773,MO,Buffalo city,34898.0
13774,MO,Bull Creek village,25250.0
13775,MO,Bunceton city,41875.0
13776,MO,Bunker city,20938.0
13777,MO,Burgess town,22188.0
13778,MO,Burlington Junction city,39375.0
13779,MO,Butler city,27412.0
13780,MO,Butterfield village,41912.0
13781,MO,Byrnes Mill city,61563.0
